,Date,Ticker,Conf Up,Conf Dwn,Green,Red,Green_Close,Red_Close,Price,Open.S
102,2019-01-09,AAL,0.06465911865234375,99.9995346069336,0,1,1,0,33.00973892211914,30.6200008392334
103,2019-01-10,AAL,98.39907836914062,1.0348081588745117,1,0,0,1,31.64668083190918,31.79999923706055
104,2019-01-11,AAL,13.477078437805176,98.2873764038086,0,1,1,0,31.409626007080078,31.399999618530273
105,2019-01-14,AAL,99.44757080078125,0.37491023540496826,1,0,0,1,31.320730209350586,31.8799991607666
106,2019-01-15,AAL,99.99945068359375,0.00972747802734375,1,0,0,1,31.705942153930664,32.81999969482422
107,2019-01-16,AAL,99.99899291992188,0.034040212631225586,1,0,0,1,32.43685913085937,32.75
108,2019-01-17,AAL,92.77452087402344,11.85639762878418,0,0,0,1,33.167774200439446,33.84000015258789
109,2019-01-18,AAL,44.75768280029297,88.16973114013672,0,0,1,0,33.552989959716804,33.759998321533196
110,2019-01-22,AAL,0.005537271499633789,100.0,0,1,1,0,32.338088989257805,32.93000030517578
111,2019-01-23,AAL,99.99996185302734,0.004801154136657715,1,0,0,1,31.26146507263184,34.259998321533196
112,2019-01-24,AAL,4.771539688110352,97.84847259521484,0,1,1,0,33.246795654296875,33.939998626708984
113,2019-01-25,AAL,0.33280253410339355,99.94947814941406,0,1,1,0,34.55059051513672,34.529998779296875
114,2019-01-28,AAL,1.870223879814148,98.85391998291016,0,1,1,0,36.121070861816406,36.7599983215332
115,2019-01-29,AAL,18.233139038085938,91.19782257080078,0,0,1,0,35.84450912475586,36.43000030517578
116,2019-01-30,AAL,1.2153029441833496,98.36235046386719,0,1,1,0,35.89389038085937,36.310001373291016
117,2019-01-31,AAL,0.13029873371124268,99.65970611572266,0,1,1,0,35.33089065551758,35.77000045776367
119,2019-02-04,AAL,93.54933166503906,1.1899560689926147,1,0,0,1,36.3284912109375,36.810001373291016
122,2019-02-07,AAL,0.15219151973724365,91.33586883544922,0,0,1,0,35.8233757019043,35.79999923706055
124,2019-02-11,AAL,0.0018715858459472656,99.92998504638672,0,1,1,0,36.23935317993164,36.7599983215332
125,2019-02-12,AAL,0.009712576866149902,98.31737518310547,0,1,1,0,35.40740203857422,35.83000183105469
129,2019-02-19,AAL,0.04524886608123779,96.51834106445312,0,0,1,0,35.13008499145508,35.0
130,2019-02-20,AAL,0.002288818359375,99.98519897460938,0,1,1,0,34.72401809692383,34.97999954223633
131,2019-02-21,AAL,0.005081295967102051,99.94617462158203,0,1,1,0,34.64478302001953,35.0
132,2019-02-22,AAL,0.0004380941390991211,99.99971008300781,0,1,1,0,35.14989471435547,35.75
135,2019-02-27,AAL,0.01081228256225586,98.98194122314453,0,1,1,0,35.34797286987305,35.630001068115234
136,2019-02-28,AAL,0.00021755695343017578,99.99967956542969,0,1,1,0,35.28855514526367,35.58000183105469
137,2019-03-01,AAL,84.55056762695312,0.04564821720123291,0,0,0,1,34.30803680419922,34.759998321533196
142,2019-03-08,AAL,1.0357588529586792,99.16072845458984,0,1,1,0,31.60420227050781,31.63999938964844
143,2019-03-11,AAL,0.04611015319824219,99.997314453125,0,1,1,0,31.742860794067386,32.189998626708984
144,2019-03-12,AAL,99.96695709228516,0.0060617923736572266,1,0,0,1,30.623687744140625,31.21999931335449
145,2019-03-13,AAL,99.28983306884766,0.22222697734832764,1,0,0,1,31.53487205505371,31.959999084472656
147,2019-03-15,AAL,3.033504009246826,96.31136322021484,0,0,1,0,31.128803253173828,31.5
148,2019-03-18,AAL,96.48431396484375,0.1047670841217041,1,0,0,1,31.07927894592285,31.5
149,2019-03-19,AAL,6.188294410705566,86.52911376953125,0,0,1,0,31.28727149963379,31.5
150,2019-03-20,AAL,99.9879150390625,0.0008761882781982422,1,0,0,1,30.66330528259277,30.88999938964844
151,2019-03-21,AAL,0.47513246536254883,99.64488983154297,0,1,1,0,31.148611068725586,31.31999969482422
153,2019-03-25,AAL,99.4768295288086,0.010019540786743164,1,0,0,1,29.92049217224121,30.51000022888184
154,2019-03-26,AAL,99.91775512695312,0.0022411346435546875,1,0,0,1,29.92049217224121,30.270000457763672
155,2019-03-27,AAL,19.045846939086914,96.18161010742188,0,0,1,0,30.643497467041016,31.01000022888184
156,2019-03-28,AAL,100.0,4.470348358154297e-05,1,0,0,1,30.6038818359375,31.13999938964844
157,2019-03-29,AAL,99.90646362304688,0.08683502674102783,1,0,0,1,31.45563888549805,31.979999542236328
158,2019-04-01,AAL,98.16099548339844,0.20537972450256348,1,0,0,1,32.03998565673828,33.040000915527344
160,2019-04-03,AAL,4.799288749694824,88.99003601074219,0,0,1,0,33.386951446533196,33.959999084472656
161,2019-04-04,AAL,1.29757821559906,91.48209381103516,0,0,1,0,33.604846954345696,33.970001220703125
163,2019-04-08,AAL,0.9972035884857178,98.76345825195312,0,1,1,0,33.55532455444336,33.36999893188477
164,2019-04-09,AAL,2.708479881286621,99.83824157714844,0,1,1,0,32.99078750610352,33.759998321533196
165,2019-04-10,AAL,2.798968553543091,99.12336730957031,0,1,1,0,33.693984985351555,33.990001678466804
166,2019-04-11,AAL,0.051650404930114746,99.97692108154297,0,1,1,0,34.47640991210937,34.990001678466804
167,2019-04-12,AAL,0.16911625862121582,98.76287078857422,0,1,1,0,34.35756301879883,34.650001525878906
168,2019-04-15,AAL,1.0793536901474,82.42293548583984,0,0,1,0,33.426570892333984,33.959999084472656
169,2019-04-16,AAL,0.9341210126876831,99.74867248535156,0,1,1,0,33.70388412475586,34.450000762939446
172,2019-04-22,AAL,93.78839874267578,1.272103190422058,1,0,0,1,33.15916061401367,33.43000030517578
173,2019-04-23,AAL,1.4541834592819214,97.79076385498047,0,1,1,0,33.64446258544922,33.919998168945305
174,2019-04-24,AAL,91.54695892333984,6.897825241088867,0,0,0,1,33.66427230834961,34.049999237060554
176,2019-04-26,AAL,96.45932006835938,1.1482924222946167,1,0,0,1,32.743179321289055,33.509998321533196
178,2019-04-30,AAL,1.1788517236709595,94.60073852539062,0,0,1,0,33.85244369506836,34.299999237060554
179,2019-05-01,AAL,91.73714447021484,0.0034034252166748047,0,0,0,1,33.585033416748054,33.959999084472656
180,2019-05-02,AAL,80.89958190917969,24.160884857177734,0,0,0,1,33.62465667724609,34.209999084472656
181,2019-05-03,AAL,0.1965939998626709,99.82884216308594,0,1,1,0,34.456600189208984,34.25
182,2019-05-06,AAL,0.14144480228424072,98.9810562133789,0,1,1,0,34.41698455810547,34.25
183,2019-05-07,AAL,3.9565114974975586,90.29280853271484,0,0,1,0,33.68196487426758,33.700000762939446
185,2019-05-09,AAL,0.2666682004928589,91.24629211425781,0,0,1,0,33.721694946289055,33.720001220703125
186,2019-05-10,AAL,0.33065080642700195,97.32787322998047,0,1,1,0,33.761425018310554,33.15999984741211
187,2019-05-13,AAL,99.99244689941406,0.015076994895935059,1,0,0,1,31.923866271972656,32.189998626708984
188,2019-05-14,AAL,90.38739013671875,10.274785995483398,0,0,0,1,32.12252426147461,32.029998779296875
190,2019-05-16,AAL,94.85311889648438,0.8406549692153931,1,0,0,1,32.10265350341797,32.029998779296875
191,2019-05-17,AAL,0.23850798606872559,99.74971771240234,0,1,1,0,31.526554107666016,30.649999618530273
192,2019-05-20,AAL,1.7932891845703125,98.95867919921875,0,1,1,0,30.75180053710937,31.209999084472656
193,2019-05-21,AAL,8.039948463439941,88.49655151367188,0,0,1,0,31.089513778686523,31.229999542236328
194,2019-05-22,AAL,99.8505630493164,0.00788867473602295,1,0,0,1,29.718793869018555,29.729999542236328
195,2019-05-23,AAL,98.81343841552734,0.1780867576599121,1,0,0,1,29.301618576049805,29.690000534057614
196,2019-05-24,AAL,99.9521255493164,0.0010609626770019531,1,0,0,1,28.973838806152344,29.26000022888184
200,2019-05-31,AAL,99.91381072998047,2.086162567138672e-05,1,0,0,1,27.04688262939453,27.1200008392334
201,2019-06-03,AAL,99.89013671875,1.1920928955078125e-05,1,0,0,1,27.01708602905273,27.6299991607666
203,2019-06-05,AAL,7.5275750160217285,90.77256774902344,0,0,1,0,30.15583610534668,30.399999618530273
208,2019-06-12,AAL,99.93502044677734,0.0015050172805786133,1,0,0,1,30.89086151123047,31.690000534057614
209,2019-06-13,AAL,1.8370181322097778,98.7301025390625,0,1,1,0,32.867477416992195,32.970001220703125
210,2019-06-14,AAL,84.41554260253906,1.3909578323364258,0,0,0,1,32.460235595703125,32.09999847412109
213,2019-06-19,AAL,0.06931424140930176,99.6756591796875,0,1,1,0,32.986671447753906,33.65999984741211
214,2019-06-20,AAL,0.002396106719970703,99.98292541503906,0,1,1,0,31.93379783630371,32.029998779296875
215,2019-06-21,AAL,98.53274536132812,20.4529972076416,1,0,0,1,31.35769844055176,31.56999969482422
216,2019-06-24,AAL,19.63471221923828,99.87165832519531,0,1,1,0,31.60601806640625,31.82999992370605
217,2019-06-25,AAL,95.13346099853516,33.59950256347656,1,0,0,1,31.04978370666504,31.479999542236328
218,2019-06-26,AAL,93.51649475097656,10.355812072753906,1,0,0,1,31.24843788146973,31.559999465942386
219,2019-06-27,AAL,3.1743884086608887,91.24197387695312,0,0,1,0,31.93379783630371,32.22999954223633
222,2019-07-02,AAL,99.44877624511719,0.001138448715209961,1,0,0,1,31.973529815673828,32.400001525878906
225,2019-07-08,AAL,12.24990177154541,99.49661254882812,0,1,1,0,32.56949234008789,32.400001525878906
226,2019-07-09,AAL,96.40435028076172,17.287067413330078,1,0,0,1,32.14238739013672,32.93000030517578
227,2019-07-10,AAL,83.00553131103516,2.1519899368286133,0,0,0,1,32.71848297119141,33.060001373291016
229,2019-07-12,AAL,2.332869052886963,99.52665710449219,0,1,1,0,33.55283737182617,33.669998168945305
231,2019-07-16,AAL,0.03858506679534912,99.93795013427734,0,1,1,0,33.989879608154304,34.34000015258789
232,2019-07-17,AAL,93.79011535644531,0.1839756965637207,1,0,0,1,33.036331176757805,33.40999984741211
234,2019-07-19,AAL,98.2987289428711,0.002473592758178711,1,0,0,1,32.85754776000977,33.220001220703125
237,2019-07-24,AAL,0.0,100.0,0,1,1,0,34.357391357421875,34.549999237060554
238,2019-07-25,AAL,0.47757625579833984,98.93790435791016,0,1,1,0,31.4570255279541,32.0
240,2019-07-29,AAL,0.17038583755493164,99.75181579589844,0,1,1,0,30.53327941894531,30.45000076293945
241,2019-07-30,AAL,1.5489786863327026,92.32359313964844,0,0,1,0,30.503480911254886,30.68000030517578
243,2019-08-01,AAL,99.53975677490234,0.029399991035461426,1,0,0,1,29.639333724975586,29.70000076293945
244,2019-08-02,AAL,0.08470118045806885,99.90753936767578,0,1,1,0,29.251956939697266,28.96999931335449
245,2019-08-05,AAL,0.6757229566574097,97.74980163574219,0,1,1,0,28.33814239501953,28.85000038146973
247,2019-08-07,AAL,91.38441467285156,0.23614764213562012,0,0,0,1,28.53749656677246,28.809999465942386
250,2019-08-12,AAL,81.06473541259766,0.012865662574768066,0,0,0,1,27.550695419311523,27.6200008392334
253,2019-08-15,AAL,99.40980529785156,8.64267349243164e-05,1,0,0,1,25.327899932861328,25.6200008392334
254,2019-08-16,AAL,89.52925109863281,0.0022649765014648438,0,0,0,1,25.706674575805664,26.20000076293945
256,2019-08-20,AAL,97.41999053955078,0.0014513731002807617,1,0,0,1,25.746543884277344,26.059999465942386
258,2019-08-22,AAL,1.5731900930404663,90.81158447265625,0,0,1,0,26.44428253173828,26.270000457763672
259,2019-08-23,AAL,96.06272888183594,0.009173154830932617,1,0,0,1,25.33786773681641,25.899999618530273
260,2019-08-26,AAL,99.9065170288086,0.0,1,0,0,1,25.108612060546875,25.270000457763672
261,2019-08-27,AAL,99.99946594238281,0.0,1,0,0,1,24.371002197265625,24.40999984741211
262,2019-08-28,AAL,99.79989624023438,0.00014901161193847656,1,0,0,1,25.248159408569336,25.790000915527344
264,2019-08-30,AAL,99.89032745361328,8.940696716308594e-06,1,0,0,1,26.224992752075195,26.15999984741211
268,2019-09-06,AAL,98.65479278564453,0.000476837158203125,1,0,0,1,27.70021247863769,27.790000915527344
270,2019-09-10,AAL,0.16327500343322754,98.88936614990234,0,1,1,0,29.025915145874023,29.15999984741211
271,2019-09-11,AAL,0.15383660793304443,99.0660171508789,0,1,1,0,29.66384506225586,29.670000076293945
272,2019-09-12,AAL,0.03997385501861572,96.04501342773438,0,0,1,0,29.843265533447266,30.20000076293945
273,2019-09-13,AAL,2.9802322387695312e-06,100.0,0,1,1,0,29.853233337402344,28.559999465942386
275,2019-09-17,AAL,26.77741050720215,98.41757202148438,0,1,1,0,28.54746437072754,28.54999923706055
276,2019-09-18,AAL,1.2247085571289062,99.71688842773438,0,1,1,0,28.50759315490723,28.6299991607666
277,2019-09-19,AAL,20.547168731689453,94.76892852783203,0,0,1,0,28.20856285095215,28.20000076293945
278,2019-09-20,AAL,99.99822235107422,0.0818789005279541,1,0,0,1,27.89956474304199,27.709999084472656
280,2019-09-24,AAL,85.69634246826172,0.8873552083969116,0,0,0,1,26.91276359558105,27.1299991607666
285,2019-10-01,AAL,0.27670562267303467,93.29594421386719,0,0,1,0,26.713409423828125,26.5
286,2019-10-02,AAL,99.91022491455078,0.003102421760559082,1,0,0,1,25.28803062438965,25.46999931335449
287,2019-10-03,AAL,99.98595428466797,0.0002473592758178711,1,0,0,1,25.18835258483887,25.32999992370605
288,2019-10-04,AAL,96.69468688964844,0.03505051136016846,1,0,0,1,25.746543884277344,25.79999923706055
289,2019-10-07,AAL,96.60553741455078,0.010916590690612793,1,0,0,1,25.746543884277344,25.559999465942386
291,2019-10-09,AAL,86.1323013305664,0.005376338958740234,0,0,0,1,26.98253631591797,26.68000030517578
298,2019-10-18,AAL,99.11768341064453,0.007116794586181641,1,0,0,1,28.128820419311523,28.51000022888184
301,2019-10-23,AAL,99.66209411621094,0.019997358322143555,1,0,0,1,28.198596954345703,29.270000457763672
302,2019-10-24,AAL,11.47175407409668,82.43289947509766,0,0,1,0,29.31497573852539,29.399999618530273
304,2019-10-28,AAL,0.0007152557373046875,99.96867370605469,0,1,1,0,31.258676528930664,31.420000076293945
305,2019-10-29,AAL,0.03413259983062744,88.02003479003906,0,0,1,0,30.82009696960449,30.770000457763672
307,2019-10-31,AAL,1.4520972967147827,95.71902465820312,0,0,1,0,29.962875366210934,30.29999923706055
308,2019-11-01,AAL,14.492427825927734,85.71014404296875,0,0,1,0,30.461259841918945,30.709999084472656
315,2019-11-12,AAL,99.99491119384766,0.029075145721435547,1,0,0,1,29.520000457763672,29.03000068664551
316,2019-11-13,AAL,82.90840911865234,73.11531829833984,0,0,0,1,28.65999984741211,28.75
319,2019-11-18,AAL,81.41172790527344,3.8712382316589355,0,0,0,1,28.60000038146973,28.93000030517578
320,2019-11-19,AAL,1.1971205472946167,93.80148315429688,0,0,1,0,29.290000915527344,29.13999938964844
322,2019-11-21,AAL,99.77559661865234,0.00047087669372558594,1,0,0,1,27.93000030517578,28.20000076293945
329,2019-12-03,AAL,99.93150329589844,0.0028640031814575195,1,0,0,1,27.290000915527344,27.420000076293945
330,2019-12-04,AAL,99.19816589355469,0.1518040895462036,1,0,0,1,27.3799991607666,27.459999084472656
331,2019-12-05,AAL,99.66439056396484,0.06309151649475098,1,0,0,1,27.239999771118164,27.5
332,2019-12-06,AAL,7.125049591064453,96.7671127319336,0,0,1,0,27.729999542236328,27.6200008392334
334,2019-12-10,AAL,97.16969299316406,0.04459023475646973,1,0,0,1,27.0,27.07999992370605
335,2019-12-11,AAL,98.83135223388672,0.009196996688842773,1,0,0,1,26.86000061035156,27.09000015258789
336,2019-12-12,AAL,83.96147155761719,0.28439953923225403,0,0,0,1,27.71999931335449,27.93000030517578
338,2019-12-16,AAL,99.43124389648438,0.16424646973609924,1,0,0,1,27.920000076293945,27.96999931335449
339,2019-12-17,AAL,89.25425720214844,1.7292615175247192,0,0,0,1,28.28000068664551,
340,2018-08-13,ABT,0.2069711685180664,99.48812866210938,0,1,1,0,62.1396598815918,63.45000076293945
341,2018-08-14,ABT,0.06808042526245117,99.19026947021484,0,1,1,0,62.33558654785156,63.45000076293945
343,2018-08-16,ABT,0.009211897850036621,99.6925277709961,0,1,1,0,62.85480499267578,64.23999786376953
344,2018-08-17,ABT,95.75695037841797,0.3741234540939331,1,0,0,1,63.4034194946289,65.0
345,2018-08-20,ABT,97.9486083984375,0.03846287727355957,1,0,0,1,63.32503890991211,64.91000366210939
346,2018-08-21,ABT,96.08184051513672,0.03650784492492676,1,0,0,1,63.43280029296875,64.51000213623047
349,2018-08-24,ABT,93.08808135986328,0.04425644874572754,1,0,0,1,64.75533294677734,66.44999694824219
356,2018-09-05,ABT,98.6796646118164,0.008571147918701172,1,0,0,1,64.65737915039061,66.01000213623047
372,2018-09-27,ABT,98.61347961425781,0.0014394521713256836,1,0,0,1,71.5345687866211,72.77999877929688
373,2018-09-28,ABT,94.23004150390625,0.0030249357223510742,1,0,0,1,71.86764526367188,73.80999755859375
382,2018-10-11,ABT,98.30500793457031,5.364418029785156e-05,1,0,0,1,66.98895263671875,69.37000274658203
384,2018-10-15,ABT,99.99868774414062,0.0,1,0,0,1,67.57917022705078,69.55000305175781
385,2018-10-16,ABT,11.14061164855957,86.45677185058594,0,0,1,0,69.79245758056639,70.4000015258789
386,2018-10-17,ABT,1.1920928955078125e-05,99.96234130859375,0,1,1,0,69.08421325683594,69.58000183105469
388,2018-10-19,ABT,99.69137573242188,2.384185791015625e-05,1,0,0,1,66.48728179931639,67.73999786376953
390,2018-10-23,ABT,0.00030994415283203125,99.96577453613281,0,1,1,0,67.4512939453125,68.73000335693361
392,2018-10-25,ABT,0.0015944242477416992,85.7537841796875,0,0,1,0,66.56597137451172,66.75
394,2018-10-29,ABT,99.98120880126953,0.0,1,0,0,1,66.21184539794922,67.76999664306639
395,2018-10-30,ABT,97.81373596191406,0.010022521018981934,1,0,0,1,66.89058685302734,68.69999694824219
396,2018-10-31,ABT,99.74263000488281,8.940696716308594e-06,1,0,0,1,67.81525421142578,69.08999633789061
397,2018-11-01,ABT,83.9822998046875,0.0021278858184814453,0,0,0,1,69.00551605224611,70.75
404,2018-11-12,ABT,99.7226333618164,0.0007510185241699219,1,0,0,1,69.40882110595703,70.87000274658203
407,2018-11-15,ABT,92.10008239746094,0.2575397491455078,0,0,0,1,69.57605743408203,70.4800033569336
409,2018-11-19,ABT,98.03231811523438,0.020128488540649414,1,0,0,1,69.38915252685547,70.38999938964844
410,2018-11-20,ABT,0.006625056266784668,91.47347259521484,0,0,1,0,67.93328857421875,69.34999847412111
416,2018-11-29,ABT,99.33424377441406,0.0,1,0,0,1,72.06477355957031,73.93000030517578
421,2018-12-07,ABT,99.99995422363281,0.0,1,0,0,1,68.80877685546875,70.04000091552734
422,2018-12-10,ABT,96.88256072998047,0.008764863014221191,1,0,0,1,69.76294708251953,71.66000366210938
424,2018-12-12,ABT,99.99514770507812,8.940696716308594e-06,1,0,0,1,71.3466796875,72.70999908447266
426,2018-12-14,ABT,0.03001093864440918,99.2488784790039,0,1,1,0,69.60556030273439,70.37999725341797
427,2018-12-17,ABT,99.74897766113281,0.0043839216232299805,1,0,0,1,68.61204528808594,70.8499984741211
428,2018-12-18,ABT,0.02962052822113037,88.81202697753906,0,0,1,0,68.93665313720703,70.33999633789061
432,2018-12-24,ABT,100.0,0.0,1,0,0,1,64.49039459228516,65.90000152587889
433,2018-12-26,ABT,99.89889526367188,0.0,1,0,0,1,68.48416900634766,68.41000366210939
435,2018-12-28,ABT,98.71994018554688,0.0028371810913085938,1,0,0,1,69.93016815185547,71.56999969482422
437,2019-01-02,ABT,0.00021755695343017578,98.67825317382812,0,1,1,0,68.36611175537111,68.73999786376953
