Date,oc_gbpjpy,hl_gbpjpy,gbpjpy_close,gbpjpy_Doc,gbpjpy_Dhl,rsi_gbpjpy,GBPJPY,short_gbpjpy,long_gbpjpy
20180507  15:15:00,0.02199999999999136,0.08549999999999612,-0.00014853864975660836,-10.208333333338457,-0.2189781021897952,62.59982775027244,148.0875,0,0
20180507  15:30:00,0.03249999999999886,0.10099999999999908,-0.0002194646952209291,0.475113122172471,0.18107476635518288,30.543249350287,148.055,0,0
20180507  15:45:00,-0.005499999999983629,0.09499999999999886,3.7148331938471756e-05,-1.1656441717786443,-0.05934718100890486,40.80332705788349,148.0605,0,0
20180507  16:00:00,-0.08050000000000067,0.1529999999999916,0.0005436962973269098,13.888888888934154,0.6098843322817394,88.88145050319744,148.141,0,0
20180507  16:15:00,-0.02049999999999841,0.054499999999990216,0.00013838158350382444,-0.7462686567164399,-0.6433703461790123,92.13489133687106,148.1615,0,0
20180507  16:30:00,-0.006500000000016826,0.08050000000000067,4.3871016511814296e-05,-0.6862745098030723,0.476190476190753,93.36591237278469,148.168,0,0
20180507  16:45:00,-0.05299999999999727,0.1314999999999884,0.00035770182650649685,7.2656249999778435,0.6327543424316041,98.13251941783665,148.221,0,0
20180507  17:00:00,0.008499999999997955,0.07699999999999818,-5.734676102119032e-05,-1.1625708884687789,-0.4141337386017859,79.75251587117455,148.2125,0,0
20180507  17:15:00,0.049000000000006594,0.10300000000000864,-0.00033060616978587915,4.709302325583522,0.3372243839171345,25.24266492937901,148.1635,0,0
20180507  17:30:00,0.0660000000000025,0.13650000000001228,-0.0004454535391958788,0.3462321792259393,0.3249272550921516,8.884409023140716,148.0975,0,0
20180507  17:45:00,0.02649999999999864,0.05500000000000682,-0.00017893605298126798,-0.5975794251135003,-0.5966325036603085,5.843484569248859,148.071,0,0
20180507  18:00:00,0.04699999999999704,0.08250000000001023,-0.00031741507964752776,0.770676691729303,0.4990925589836662,2.6391990324739107,148.024,0,0
20180507  18:15:00,-0.02549999999999386,0.0730000000000075,0.00017226924534581773,-1.5392781316347233,-0.11501210653754905,38.959514150345186,148.0495,0,0
20180507  18:30:00,0.02549999999999386,0.050499999999999545,-0.00017223957376442662,-2.0078740157480333,-0.3077975376197763,22.31233864406633,148.024,0,0
20180507  18:45:00,0.07900000000000773,0.13300000000000978,-0.0005336968777382043,2.089843750001043,1.6304347826089125,6.117077909687719,147.945,0,0
20180507  19:00:00,0.007999999999981355,0.06850000000000023,-5.407411262678761e-05,-0.8975979772442406,-0.4845980465815538,5.33308167368017,147.937,0,0
20180507  19:15:00,0.007000000000005002,0.042999999999977945,-4.731740719538913e-05,-0.1234567901208216,-0.3717201166183994,4.35606428232623,147.93,0,0
20180507  19:30:00,0.006500000000016826,0.044000000000011134,-4.3939671507129545e-05,-0.07042253520955273,0.023201856149273968,3.250242506788645,147.9235,0,0
20180507  19:45:00,0.03149999999999409,0.06449999999998113,-0.00021294776492726035,3.7878787878656857,0.4648526077089525,0.9392488975719316,147.892,0,0
20180507  20:00:00,-0.02699999999998681,0.037499999999994316,0.00018256553257399693,-1.8512658227845518,-0.4179566563466672,55.355812249539426,147.91899999999995,0,0
20180507  20:15:00,0.010499999999979082,0.03649999999998954,-7.098474774372669e-05,-1.3940520446090812,-0.026595744680982074,38.784865695969295,147.9085,0,0
20180507  20:30:00,-0.02600000000001046,0.06999999999999318,0.00017578423431775068,-3.4433962264209037,0.9153005464484484,75.34145197824644,147.9345,0,0
20180507  20:45:00,0.03249999999999886,0.06049999999999045,-0.00021969167456429298,-2.2586872586867064,-0.1355206847361434,30.22174074526515,147.90200000000004,0,0
20180507  21:00:00,0.022500000000007958,0.0724999999999909,-0.00015212765741668275,-0.3067484662574004,0.19801980198023672,16.521797404571284,147.8795,0,0
20180507  21:15:00,0.05500000000000682,0.10849999999999227,-0.00037192418697377336,1.4380530973445762,0.4958677685951222,5.137051174353656,147.8245,0,0
20180507  21:30:00,0.02400000000000091,0.04949999999999477,-0.00016235457427248853,-0.5626134301270793,-0.5432780847145644,3.207902302738705,147.8005,0,0
20180507  21:45:00,-0.06749999999999545,0.08050000000000067,0.0004566963868887911,-3.796680497925017,0.6250000000001851,68.90105157409114,147.868,0,0
20180507  22:00:00,0.010500000000007505,0.05599999999998317,-7.100923052374043e-05,-1.1572700296737124,-0.3039702233252767,56.88884440138202,147.8575,0,0
20180507  22:15:00,-0.0015000000000213733,0.05750000000000455,1.0144896170513879e-05,-1.1320754717000359,0.026737967914827503,58.934381172760155,147.859,0,0
20180507  22:30:00,-0.020999999999986585,0.04800000000000182,0.00014202710553484082,13.92857142833394,-0.16493055555558989,82.36424384937192,147.88,0,0
20180507  22:45:00,-0.029500000000012964,0.04800000000000182,0.0001994859348892309,0.4066985645948245,0.0,93.2247437302263,147.9095,0,0
20180507  23:15:00,0.008000000000009777,0.04599999999999227,-0.00016902215948123503,-1.2755102040818438,-0.041580041580238536,45.6141657002624,147.8845,0,0
20180507  23:30:00,-0.014499999999998181,0.0589999999999975,9.804942502463527e-05,-2.777777777775408,0.2819956616053668,65.84706958673593,147.899,0,0
20180507  23:45:00,-0.013499999999993406,0.042000000000001585,9.127844591341939e-05,-0.0694444444447848,-0.28764805414545896,79.82383747382866,147.9125,0,0
20180508  00:00:00,0.005499999999983629,0.05450000000001865,-3.7184120892903166e-05,-1.4179104477601778,0.2969121140146456,59.862399719934,147.907,0,0
20180508  00:15:00,-0.0039999999999906785,0.018000000000000682,2.7044002620500826e-05,-1.6964285714289429,-0.6684981684982692,70.56791440994219,147.911,0,0
20180508  00:30:00,-0.005500000000012051,0.02100000000001501,3.718449798569581e-05,0.38461538462178413,0.16574585635437633,83.02139662986208,147.9165,0,0
20180508  00:45:00,-0.06649999999999068,0.07099999999999795,0.0004495776674152236,11.29629629626713,2.369668246443004,98.48836645931395,147.983,0,0
20180508  01:00:00,0.01850000000001728,0.04050000000000864,-0.00012501427527884793,-1.2801204819280103,-0.4289732770744049,65.3602340784143,147.9645,0,0
20180508  01:15:00,0.02049999999999841,0.060000000000002274,-0.0001385466523749492,0.10752688171931557,0.480295566502204,37.44585771208106,147.944,0,0
20180508  01:30:00,0.057999999999992724,0.06700000000000728,-0.0003920399664467372,1.8203883495144282,0.11647254575715035,10.959732760308736,147.886,0,0
20180508  01:45:00,0.06100000000000705,0.08349999999998657,-0.0004124796042360104,0.051635111876328736,0.24590163934392725,4.405379745082027,147.825,0,0
20180508  02:00:00,-0.034000000000020236,0.08699999999998909,0.00023000153559862456,-1.5548281505730983,0.041866028708170605,42.643238457128724,147.859,0,0
20180508  02:15:00,0.04449999999999932,0.08349999999998657,-0.00030096219982401703,-2.3156342182882796,-0.040183696900148565,20.831464105843434,147.8145,0,0
20180508  02:30:00,-0.0519999999999925,0.06350000000000477,0.0003517920421933455,-2.1636771300446926,-0.2392344497605864,63.93894180922099,147.8665,0,0
20180508  02:45:00,0.017500000000012506,0.08449999999999136,-0.00011834991810194123,-1.3391136801544326,0.3301886792450473,46.79056583652502,147.849,0,0
20180508  03:00:00,0.046999999999968615,0.0800000000000125,-0.00031789168821432537,1.6761363636326794,-0.053191489361457615,19.17164420351219,147.80200000000005,0,0
20180508  03:15:00,-0.0029999999999859033,0.04499999999998749,2.0297411200422063e-05,-1.0615711252651343,-0.43695380774056863,24.835529086735782,147.805,0,0
20180508  03:30:00,-0.037999999999982485,0.09549999999998704,0.00025709532350360367,12.06896551729887,1.1197339246122735,72.91548552941208,147.843,0,0
20180508  03:45:00,0.028499999999979764,0.07749999999998636,-0.0001927719318654693,-1.754617414247836,-0.18828451882848452,37.211365790705216,147.8145,0,0
20180508  04:00:00,0.06050000000001887,0.09450000000001067,-0.00040929651062898296,1.1188811188832781,0.21907216494880566,12.085825902344775,147.754,0,0
20180508  04:15:00,0.021500000000003183,0.09149999999999636,-0.00014551203655264512,-0.643564356435702,-0.031712473573086535,8.166637437563674,147.7325,0,0
20180508  04:30:00,-0.047000000000025466,0.06499999999999773,0.00031814237345058214,-3.171296296297156,-0.2893013100436647,62.01750463882011,147.7795,0,0
20180508  04:45:00,-0.011499999999983856,0.03049999999998932,7.781858930450384e-05,-0.7569296375271287,-0.5299539170508389,70.48666688055077,147.791,0,0
20180508  05:00:00,0.017499999999984084,0.057999999999992724,-0.00011841037789138916,-2.5438596491235965,0.8986928104579417,41.99082194204122,147.7735,0,0
20180508  05:15:00,0.039500000000003865,0.10150000000001567,-0.0002673007898569424,1.2500000000022544,0.7487091222035871,14.863991444455644,147.734,0,0
20180508  05:30:00,0.015500000000002956,0.03100000000000591,-0.00010491822808683272,-0.6060606060605698,-0.6938976377952647,9.863288839909243,147.7185,0,0
20180508  05:45:00,-0.05099999999998772,0.09600000000000364,0.0003452510381224011,-4.262820512819108,2.0900321543403657,71.95437144774644,147.7695,0,0
20180508  06:00:00,0.006000000000000227,0.07349999999999568,-4.060375070379989e-05,-1.1198428290766542,-0.2341311134235911,61.9184218206365,147.7635,0,0
20180508  06:15:00,-0.02750000000000341,0.04800000000000182,0.00018610808074521335,-5.491803278688916,-0.3464673913042847,83.28681678087776,147.791,0,0
20180508  06:30:00,0.01849999999998886,0.04449999999999932,-0.000125176685199507,-1.67883211678783,-0.07276507276512201,47.45786084156924,147.7725,0,0
20180508  06:45:00,0.01850000000001728,0.05350000000001387,-0.00012519235636388127,1.5280488941086578e-12,0.20179372197342352,25.509833054131136,147.754,0,0
20180508  07:00:00,-0.03499999999999659,0.06299999999998818,0.0002368800595042479,-2.8763440860195786,0.17723880596962402,72.91169833607755,147.789,0,0
20180508  07:15:00,-0.012000000000028876,0.03849999999999909,8.119678650204161e-05,-0.6590257879647554,-0.3882725832011676,81.14093877877913,147.80100000000004,0,0
20180508  07:30:00,-0.01699999999996749,0.035499999999984766,0.00011501944166834673,0.42016806722071226,-0.07772020725425892,89.86479158434274,147.81799999999996,0,0
20180508  07:45:00,-0.060000000000002274,0.08199999999999362,0.0004059042837108736,2.5443786982318057,1.3061797752817068,97.62378890944436,147.878,0,0
20180508  08:00:00,-0.1780000000000257,0.25,0.0012036941237412821,1.9699499165278624,2.0462850182706385,99.57125567147699,148.056,0,1
20180508  08:15:00,0.1285000000000025,0.16249999999999432,-0.000867914256825639,-1.7228780213602244,-0.3498600559776317,45.605664173569565,147.9275,0,0
20180508  08:30:00,0.01699999999999591,0.12949999999997885,-0.0001149210830162587,-0.867029548989148,-0.2029520295203974,39.88589977067787,147.9105,0,0
20180508  08:45:00,-0.039999999999992035,0.13599999999999568,0.00027043362679883684,-3.3333333333334267,0.050154320987792336,62.19718415697422,147.9505,0,0
20180508  09:00:00,0.10400000000001343,0.1589999999999918,-0.0007029373317851594,-3.6090225563918334,0.16899338721525986,21.227892859086424,147.8465,0,0
20180508  09:15:00,0.18299999999999272,0.19949999999997206,-0.0012377694177613332,0.7588856868392807,0.254556882463748,6.397570876727286,147.6635,1,0
20180508  09:30:00,0.23799999999999955,0.2760000000000105,-0.001611771621442248,0.30038230475155114,0.3832665330663785,2.270907644949373,147.4255,1,0
20180508  09:45:00,0.01499999999998636,0.14099999999999113,-0.00010174623674576436,-0.9365812683746896,-0.4889532777979508,2.1001505896755543,147.4105,1,0
20180508  10:00:00,-0.013999999999981584,0.1490000000000009,9.497281742277408e-05,-1.9205298013241157,0.056697377746352084,14.150112814836064,147.4245,1,0
20180508  10:15:00,0.21349999999998204,0.26249999999998863,-0.0014481979262618452,-16.36690647483921,0.7612340710931391,2.976414655748816,147.211,1,0
20180508  10:30:00,-0.043499999999994536,0.14699999999999136,0.00029549402185021737,-1.2031835205992425,-0.4398324447829485,26.596241271543125,147.2545,1,0
20180508  10:45:00,-0.04949999999999477,0.10850000000002068,0.0003361524869171813,0.13824884792628991,-0.2617267165191905,52.76601280727881,147.304,0,0
20180508  11:00:00,0.06100000000000705,0.09899999999998954,-0.00041410931535515336,-2.2368421052634315,-0.08747697974244327,28.086581526366874,147.243,0,0
20180508  11:15:00,-0.04850000000001842,0.07849999999999112,0.00032938725142311203,-1.7921440261867894,-0.20686175580222574,58.75915936956524,147.2915,0,0
20180508  11:30:00,0.10100000000002753,0.1490000000000009,-0.0006857145960803432,-3.088842975206385,0.8969465648857218,21.163507459468835,147.1905,0,0
20180508  11:45:00,-0.010500000000007505,0.09350000000000593,7.133607716802232e-05,-1.102868447082143,-0.3722334004023787,30.419961169770513,147.201,0,0
20180508  12:00:00,-0.14300000000000068,0.17850000000001387,0.0009714601317517377,12.740384615374769,0.9081196581196858,83.42588538680245,147.344,0,0
20180508  12:15:00,0.08400000000000317,0.10949999999999704,-0.0005700940858846957,-1.588523442967129,-0.38633818589032176,44.02469491464743,147.26,0,0
20180508  12:30:00,0.01099999999999568,0.10550000000000637,-7.46977626661647e-05,-0.8680142687277614,-0.03649635036487943,39.178511508759726,147.249,0,0
20180508  12:45:00,-0.024500000000017508,0.10399999999998501,0.00016638471814101077,-3.198198198200631,-0.014204545454746994,59.18981719481484,147.2735,0,0
20180508  13:00:00,0.13000000000002387,0.2404999999999973,-0.0008827108185039537,-6.3319672131119065,1.3112391930838805,13.177864068038705,147.1435,0,0
20180508  13:15:00,-0.012000000000000456,0.13299999999998136,8.155298633444101e-05,-1.091468101460402,-0.4467996674979931,24.074209918135534,147.1555,0,0
20180508  13:30:00,-0.08750000000000567,0.13349999999999795,0.000594608699906804,6.344537815126247,0.003756574004633121,73.17334094454851,147.243,0,0
20180508  13:45:00,0.01099999999999568,0.08450000000001978,-7.47063869206481e-05,-1.1270022883294617,-0.3667664670657105,62.93982957423832,147.232,0,0
20180508  14:00:00,0.01849999999998886,0.1074999999999875,-0.00012565194682402043,0.6756756756753242,0.27186761229269896,42.8041368626257,147.2135,0,0
20180508  14:15:00,-0.05099999999998772,0.10849999999999227,0.00034643538368729334,-3.736559139785925,0.009293680297443223,79.30596557568333,147.2645,0,0
20180508  14:30:00,-0.039500000000003865,0.14700000000001978,0.00026822467857179436,-0.2259332023573012,0.3545119705343485,89.59350365495182,147.304,0,0
20180508  14:45:00,0.017500000000012506,0.0689999999999884,-0.00011880185276589387,-1.4467005076144868,-0.5302515295718621,62.19649492712652,147.2865,0,0
20180508  15:00:00,-0.21700000000001296,0.24300000000002345,0.0014733180072050885,-13.323863636355615,2.518089725037109,95.59587087243351,147.5035,0,0
20180508  15:15:00,0.03249999999999886,0.09350000000000593,-0.00022033360541708042,-1.150299677270617,-0.6149732620320983,75.59120963099083,147.471,0,0
20180508  15:30:00,0.02400000000000091,0.12100000000000932,-0.00016274375114853627,-0.2607361963189647,0.2938034188034367,57.74442430070774,147.447,0,0
20180508  15:45:00,-0.05599999999998317,0.15850000000000364,0.00037979722897217485,-3.3195020746880117,0.3096614368289961,79.8953529656168,147.503,0,0
20180508  16:00:00,0.06949999999997658,0.2319999999999993,-0.0004711765379844666,-2.24508050089441,0.4634300126103026,34.719419098075036,147.4335,0,0
20180508  16:15:00,0.1050000000000182,0.1729999999999734,-0.0007121850107439429,0.5100574712651372,-0.25420077552790216,12.818593535473775,147.3285,0,0
20180508  16:30:00,-0.18700000000001185,0.20650000000000546,0.0012692715467330295,-2.7783063748808705,0.193529751588892,73.14876691942223,147.5155,0,0
20180508  16:45:00,-0.132000000000005,0.21399999999999866,0.0008948206155823858,-0.2942750133761549,0.0363020329138092,86.41785976564972,147.6475,0,1
20180508  17:00:00,0.11199999999999476,0.3164999999999907,-0.0007585629566616372,-1.8498862774828693,0.4787482484819837,47.0021767367441,147.5355,0,0
20180508  17:15:00,-0.2004999999999768,0.2224999999999966,0.0013589940326265446,-2.7876895628901535,-0.29690461149714736,79.87186073938277,147.736,0,1
20180508  17:30:00,0.19149999999999068,0.2450000000000045,-0.001296230237565434,-1.9560878243513613,0.10107816711594028,36.559030480234135,147.5445,0,0
20180508  17:45:00,-0.04650000000000887,0.11600000000001387,0.00031515894177088736,-1.2421711899791814,-0.5263157894736364,49.783623202775324,147.591,0,0
20180508  18:00:00,-0.12999999999999545,0.21349999999998204,0.0008808119188758363,1.7995689655166085,0.8397932816533722,76.81131651812571,147.721,0,0
20180508  18:15:00,-0.2460000000000093,0.3275000000000148,0.0016653003531655892,0.8929946112395529,0.5337078651687375,92.36454179716571,147.967,0,1
20180508  18:30:00,0.042000000000001585,0.07449999999997202,-0.00028384688217854905,-1.1712078080520536,-0.7722832722833679,75.15251325036249,147.925,0,1
20180508  18:45:00,0.1980000000000075,0.2220000000000084,-0.001338515235075099,3.7054631828978617,1.9772117962478777,27.258764134291567,147.727,0,0
20180508  19:00:00,-0.0904999999999916,0.13349999999999795,0.0006126161009049225,-1.456335184250319,-0.3984691580369523,54.036030488658064,147.8175,0,0
20180508  19:15:00,0.04800000000000182,0.0970000000000084,-0.0003247245253609977,-1.5320796460177688,-0.2732035928142972,38.861185534989524,147.7695,0,0
20180508  19:30:00,0.06649999999999068,0.10849999999999227,-0.00045002490363370187,0.3846153846151384,0.11843460350136828,21.85510733636905,147.703,0,0
20180508  19:45:00,0.07949999999999591,0.1244999999999834,-0.0005382419190930719,0.19519519519530104,0.14732965009200985,10.680211817523329,147.6235,1,0
20180508  20:00:00,0.012000000000000456,0.10099999999999908,-8.128781576929742e-05,-0.8479899497487302,-0.18860353130005966,9.252063691278245,147.6115,0,0
20180508  20:15:00,-0.11599999999998545,0.28000000000000114,0.0007858460988159836,-10.578512396692652,1.7705242334322815,74.688431525984,147.7275,0,0
20180508  20:30:00,0.2189999999999941,0.2560000000000002,-0.001482458254246289,-2.8904227782573044,-0.08568368439843202,20.06301550542377,147.5085,0,0
20180508  20:45:00,-0.09200000000001296,0.16799999999997794,0.0006236924491183088,-1.4194431766317457,-0.343615775087943,50.4877930449121,147.6005,0,0
20180508  21:00:00,-0.1074999999999875,0.19700000000000276,0.0007283168225602571,0.1686615886830506,0.17251635931010464,73.79568778561854,147.708,0,0
20180508  21:15:00,-0.02049999999999841,0.06100000000000705,0.00013878724321820135,-0.8100558659217805,-0.6900050735666861,77.78433381422099,147.7285,0,0
20180508  21:30:00,-0.023500000000012733,0.07849999999999112,0.00015907549384487995,0.14705882353012542,0.2864157119473333,83.5314707372322,147.752,0,0
20180508  21:45:00,-0.09850000000000136,0.13249999999999318,0.0006666571913360376,3.205128205125975,0.6870229007634623,94.80267599636156,147.8505,0,1
20180508  22:00:00,0.02800000000002001,0.04199999999997317,-0.0001893803609861577,-1.2855691056912564,-0.682503770739251,68.24728419845364,147.8225,0,0
20180508  22:15:00,-0.06900000000001683,0.07999999999998407,0.00046677571629789237,-3.4519572953725186,0.90261282660416,86.66162355209161,147.8915,0,0
20180508  22:30:00,0.011500000000012278,0.04599999999999227,-7.775965639706567e-05,-1.1683599419449848,-0.4244694132334403,72.6229006338535,147.88,0,0
20180508  22:45:00,0.03899999999998727,0.043499999999994536,-0.0002637271681584423,2.3706896551677485,-0.05422993492403786,34.602986691553575,147.841,0,0
20180508  23:15:00,0.043499999999994536,0.09099999999997976,-0.0004024591267246665,0.11508951406671973,1.089449541284201,13.322045994025213,147.7815,0,0
20180508  23:30:00,0.01300000000000523,0.036000000000001364,-8.796764955857313e-05,-0.6995412844035122,-0.6037321624587334,10.500210849781533,147.7685,0,0
20180508  23:45:00,0.010500000000007505,0.042000000000001585,-7.105704459545196e-05,-0.1908396946562388,0.16620498614958448,7.823333394769312,147.75799999999995,0,0
20180509  00:00:00,-0.04400000000003956,0.06499999999999773,0.0002977840131948067,-5.1415094339630665,0.5463182897861107,70.61258142394689,147.80200000000005,0,0
20180509  00:15:00,0.009000000000014552,0.03499999999999659,-6.089223360165079e-05,-1.207289293849803,-0.4608294930875912,55.22362906498176,147.793,0,0
20180509  00:30:00,0.025000000000005684,0.037499999999994316,-0.00016915539358742517,1.7582417582379724,0.07122507122501336,24.979590723712782,147.768,0,0
20180509  00:45:00,-0.025000000000005684,0.047000000000025466,0.00016918401197555958,-1.992031872509962,0.25265957446895176,64.19636866112306,147.793,0,0
20180509  01:00:00,-0.02699999999998681,0.04949999999999477,0.0001826878250742884,0.080321285139786,0.053078556262589234,83.18396178148019,147.82,0,0
20180509  01:15:00,-0.027999999999991587,0.06749999999996703,0.00018941943619299128,0.037174721189786805,0.3629032258059306,91.99211567635838,147.84799999999996,0,0
20180509  01:30:00,0.09149999999999636,0.09149999999999636,-0.0006188784299561264,-4.2831541218646585,0.3550295857994236,20.7968236479008,147.7565,0,0
